exitmonth,customer_id,count_now,count_before,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg,exit_date
201811,GD479253,3,4.0,XXXX,M,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,3.4444444444444446,3.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,GD523289,2,2.0,XXXX,F,2018-05-15,2018-12-31,7.0,1.0,デイタイム,入会費半額,7500.0,4.125,3.5,8.0,2.0,1.0,2018-11-30 00:00:00
201811,GD646501,2,2.0,XXXX,F,2018-04-12,2018-12-31,8.0,1.0,デイタイム,入会費無料,7500.0,4.333333333333333,4.0,10.0,1.0,0.0,2018-11-30 00:00:00
201811,GD700354,2,4.0,XXXX,M,2018-05-05,2018-12-31,7.0,1.0,ナイト,入会費半額,6000.0,4.5,4.5,10.0,2.0,0.0,2018-11-30 00:00:00
201811,GD700587,2,1.0,XXX,F,2018-03-01,2018-12-31,9.0,1.0,デイタイム,通常,7500.0,4.111111111111111,4.0,8.0,1.0,0.0,2018-11-30 00:00:00
201811,GD706415,3,4.0,XXX,M,2018-05-05,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.375,4.0,7.0,2.0,0.0,2018-11-30 00:00:00
201811,GD785491,1,3.0,XXXX,F,2018-07-11,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,4.833333333333333,5.0,9.0,1.0,0.0,2018-11-30 00:00:00
201811,GD792268,1,3.0,XXXXXX,M,2018-08-06,2018-12-31,4.0,1.0,ナイト,通常,6000.0,3.6,3.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,GD880007,3,4.0,XXX,M,2018-07-07,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,4.666666666666667,4.0,8.0,3.0,0.0,2018-11-30 00:00:00
201811,HD024506,2,3.0,XXXX,F,2018-06-12,2018-12-31,6.0,1.0,デイタイム,入会費半額,7500.0,5.0,3.0,11.0,2.0,1.0,2018-11-30 00:00:00
201811,HD076496,2,3.0,XXXX,F,2018-07-14,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,3.8333333333333335,3.0,9.0,2.0,0.0,2018-11-30 00:00:00
201811,HD291079,3,2.0,XX,M,2018-06-13,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.428571428571429,5.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,HD295608,3,3.0,XXXXX,F,2018-04-11,2018-12-31,8.0,1.0,デイタイム,入会費無料,7500.0,3.888888888888889,3.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,HD313841,3,2.0,XXXX,M,2018-01-01,2018-12-31,11.0,1.0,オールタイム,通常,10500.0,4.0,4.0,6.0,2.0,1.0,2018-11-30 00:00:00
201811,HD332594,3,6.0,XXXX,F,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,4.4444444444444455,5.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,HD443173,3,3.0,XXXXXX,M,2018-05-14,2018-12-31,7.0,1.0,ナイト,入会費半額,6000.0,3.875,3.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,HD498491,1,3.0,XXXXXX,M,2018-01-01,2018-12-31,11.0,1.0,デイタイム,通常,7500.0,4.333333333333333,4.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,HD526634,2,4.0,XXX,F,2018-09-03,2018-12-31,3.0,1.0,オールタイム,通常,10500.0,4.5,3.5,9.0,2.0,1.0,2018-11-30 00:00:00
201811,HD631824,4,3.0,XXXX,M,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,4.777777777777779,5.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,HD677309,4,3.0,XX,F,2018-03-01,2018-12-31,9.0,1.0,オールタイム,通常,10500.0,4.0,4.0,6.0,2.0,1.0,2018-11-30 00:00:00
201811,HD743673,3,2.0,XXXX,F,2018-05-14,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.875,3.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,HD778015,2,4.0,XXXXX,M,2018-03-01,2018-12-31,9.0,1.0,オールタイム,通常,10500.0,4.333333333333333,4.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,HD832421,3,3.0,XX,F,2018-06-13,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,5.428571428571429,6.0,9.0,2.0,1.0,2018-11-30 00:00:00
201811,HD981197,1,4.0,XXX,F,2018-04-15,2018-12-31,8.0,1.0,デイタイム,入会費無料,7500.0,4.4444444444444455,4.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,HD981821,3,1.0,XXXXX,M,2018-01-01,2018-12-31,11.0,1.0,デイタイム,通常,7500.0,3.6666666666666665,3.0,6.0,1.0,1.0,2018-11-30 00:00:00
201811,HI161579,1,1.0,XX,M,2018-08-05,2018-12-31,4.0,1.0,ナイト,通常,6000.0,3.4,2.0,9.0,1.0,0.0,2018-11-30 00:00:00
201811,HI190648,1,3.0,XXXXX,M,2018-08-04,2018-12-31,4.0,1.0,ナイト,通常,6000.0,3.8,3.0,8.0,1.0,0.0,2018-11-30 00:00:00
201811,HI384373,2,11.0,XXX,F,2018-10-06,2018-12-31,2.0,1.0,オールタイム,通常,10500.0,5.333333333333333,3.0,11.0,2.0,1.0,2018-11-30 00:00:00
201811,HI606358,1,6.0,XXXX,M,2018-04-14,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.5555555555555545,4.0,11.0,1.0,1.0,2018-11-30 00:00:00
201811,HI698264,3,5.0,XXXX,F,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,4.888888888888889,5.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,HI714742,3,4.0,XX,F,2018-06-03,2018-12-31,6.0,1.0,ナイト,入会費半額,6000.0,4.857142857142857,6.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,IK059828,5,3.0,XXXXX,M,2018-04-01,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.666666666666667,5.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,IK162208,3,7.0,XXXX,M,2018-09-13,2018-12-31,3.0,1.0,オールタイム,通常,10500.0,5.25,5.5,7.0,3.0,1.0,2018-11-30 00:00:00
201811,IK317256,1,5.0,XXXXX,F,2018-06-13,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.714285714285714,5.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,IK351199,1,4.0,XXX,F,2018-02-01,2018-12-31,10.0,1.0,デイタイム,通常,7500.0,3.888888888888889,4.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,IK403801,5,3.0,XXXXX,M,2018-04-05,2018-12-31,8.0,1.0,ナイト,入会費無料,6000.0,4.666666666666667,5.0,8.0,2.0,1.0,2018-11-30 00:00:00
201811,IK624245,4,2.0,XXXXX,F,2018-05-13,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.5,4.0,8.0,2.0,1.0,2018-11-30 00:00:00
201811,IK651569,3,2.0,XXXX,M,2018-06-10,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.714285714285714,4.0,9.0,2.0,1.0,2018-11-30 00:00:00
201811,IK703077,3,3.0,XXX,M,2017-01-01,2018-12-31,23.0,1.0,オールタイム,通常,10500.0,4.5555555555555545,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,IK710780,1,5.0,XXXXX,M,2018-05-09,2018-12-31,7.0,1.0,ナイト,入会費半額,6000.0,3.75,3.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,IK770101,5,7.0,XXXX,F,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,4.4444444444444455,5.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,IK873661,1,2.0,XXXXXX,F,2018-03-01,2018-12-31,9.0,1.0,オールタイム,通常,10500.0,3.111111111111111,3.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,OA076575,3,7.0,XX,M,2018-10-08,2018-12-31,2.0,1.0,オールタイム,通常,10500.0,4.333333333333333,3.0,7.0,3.0,1.0,2018-11-30 00:00:00
201811,OA104546,2,2.0,XXXX,M,2017-12-01,2018-12-31,12.0,1.0,ナイト,入会費無料,6000.0,3.4444444444444446,3.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,OA140594,3,5.0,XXXXXX,M,2018-06-05,2018-12-31,6.0,1.0,ナイト,入会費半額,6000.0,4.285714285714286,5.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,OA157445,1,3.0,XXXX,F,2018-04-01,2018-12-31,8.0,1.0,ナイト,入会費無料,6000.0,3.888888888888889,3.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,OA215175,2,4.0,XXXXXX,F,2018-06-11,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.428571428571429,4.0,8.0,2.0,1.0,2018-11-30 00:00:00
201811,OA399367,3,3.0,XXXXX,M,2018-06-08,2018-12-31,6.0,1.0,ナイト,入会費半額,6000.0,5.142857142857143,4.0,8.0,3.0,1.0,2018-11-30 00:00:00
201811,OA546913,5,4.0,XXXXX,M,2018-04-04,2018-12-31,8.0,1.0,デイタイム,入会費無料,7500.0,5.5555555555555545,5.0,9.0,2.0,0.0,2018-11-30 00:00:00
201811,OA591930,6,1.0,XXXXX,F,2018-02-01,2018-12-31,10.0,1.0,オールタイム,通常,10500.0,4.777777777777779,5.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,OA663815,3,5.0,XXXX,M,2018-04-04,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.5555555555555545,4.0,9.0,2.0,1.0,2018-11-30 00:00:00
201811,OA777947,2,5.0,XXXX,M,2018-05-01,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.25,3.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,OA802485,4,1.0,XXXXXX,F,2018-08-05,2018-12-31,4.0,1.0,ナイト,通常,6000.0,4.0,4.0,9.0,1.0,0.0,2018-11-30 00:00:00
201811,OA886148,4,5.0,XXXXX,F,2018-09-14,2018-12-31,3.0,1.0,デイタイム,通常,7500.0,5.0,4.5,7.0,4.0,0.0,2018-11-30 00:00:00
201811,OA923186,4,3.0,XXXXX,M,2018-05-08,2018-12-31,7.0,1.0,ナイト,入会費半額,6000.0,4.25,4.0,8.0,3.0,1.0,2018-11-30 00:00:00
201811,OA973146,6,6.0,XXXX,F,2018-04-11,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,4.666666666666667,5.0,7.0,2.0,0.0,2018-11-30 00:00:00
201811,PL163921,3,3.0,XXXXX,F,2017-09-01,2018-12-31,15.0,1.0,ナイト,通常,6000.0,3.333333333333333,3.0,6.0,1.0,1.0,2018-11-30 00:00:00
201811,PL257294,3,4.0,XXX,M,2018-02-01,2018-12-31,10.0,1.0,オールタイム,通常,10500.0,4.0,3.0,9.0,1.0,0.0,2018-11-30 00:00:00
201811,PL310669,4,3.0,XXXX,M,2018-03-01,2018-12-31,9.0,1.0,オールタイム,通常,10500.0,4.0,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,PL361492,2,1.0,XXXX,M,2018-01-01,2018-12-31,11.0,1.0,デイタイム,通常,7500.0,3.4444444444444446,3.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,PL417119,1,4.0,XXXXX,M,2017-12-01,2018-12-31,12.0,1.0,オールタイム,入会費無料,10500.0,3.6666666666666665,3.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,PL535994,1,2.0,XXXXXX,M,2018-05-05,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.5,2.5,8.0,1.0,1.0,2018-11-30 00:00:00
201811,PL647280,1,2.0,XXXXX,F,2018-08-11,2018-12-31,4.0,1.0,ナイト,通常,6000.0,3.8,2.0,8.0,1.0,0.0,2018-11-30 00:00:00
201811,PL649138,3,1.0,XXXXX,M,2018-06-11,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.857142857142857,5.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,PL744590,3,2.0,XXXXX,M,2018-08-14,2018-12-31,4.0,1.0,ナイト,通常,6000.0,4.2,3.0,9.0,2.0,0.0,2018-11-30 00:00:00
201811,PL745124,2,3.0,XX,M,2018-04-13,2018-12-31,8.0,1.0,ナイト,入会費無料,6000.0,3.4444444444444446,3.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,PL790086,2,5.0,XXXX,F,2018-05-07,2018-12-31,7.0,1.0,デイタイム,入会費半額,7500.0,4.875,4.5,9.0,2.0,1.0,2018-11-30 00:00:00
201811,PL844775,1,1.0,XXXXXX,M,2018-07-13,2018-12-31,5.0,1.0,オールタイム,通常,10500.0,3.6666666666666665,2.0,10.0,1.0,0.0,2018-11-30 00:00:00
201811,PL849292,3,3.0,XXX,M,2018-04-14,2018-12-31,8.0,1.0,オールタイム,入会費無料,10500.0,5.111111111111111,6.0,8.0,2.0,0.0,2018-11-30 00:00:00
201811,PL931945,2,7.0,XXXXX,F,2018-10-11,2018-12-31,2.0,1.0,オールタイム,通常,10500.0,4.333333333333333,4.0,7.0,2.0,0.0,2018-11-30 00:00:00
201811,PL983619,3,12.0,XXXX,M,2018-10-03,2018-12-31,2.0,1.0,オールタイム,通常,10500.0,6.666666666666668,5.0,12.0,3.0,1.0,2018-11-30 00:00:00
201811,TS014817,4,1.0,XX,M,2018-08-10,2018-12-31,4.0,1.0,オールタイム,通常,10500.0,3.8,4.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,TS282800,2,5.0,XXXXX,F,2018-07-10,2018-12-31,5.0,1.0,オールタイム,通常,10500.0,5.333333333333333,5.0,8.0,2.0,0.0,2018-11-30 00:00:00
201811,TS315466,5,5.0,XXX,F,2018-05-01,2018-12-31,7.0,1.0,デイタイム,入会費半額,7500.0,4.125,4.0,8.0,1.0,0.0,2018-11-30 00:00:00
201811,TS349770,2,1.0,XXXXX,F,2018-05-04,2018-12-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.5,3.0,7.0,1.0,1.0,2018-11-30 00:00:00
201811,TS390923,3,5.0,XXXX,M,2017-12-01,2018-12-31,12.0,1.0,ナイト,入会費無料,6000.0,4.333333333333333,5.0,8.0,1.0,1.0,2018-11-30 00:00:00
201811,TS510841,2,4.0,XXXX,F,2017-12-01,2018-12-31,12.0,1.0,デイタイム,入会費無料,7500.0,3.333333333333333,3.0,8.0,1.0,0.0,2018-11-30 00:00:00
201811,TS651558,4,8.0,XXXX,M,2018-09-06,2018-12-31,3.0,1.0,オールタイム,通常,10500.0,6.0,6.0,8.0,4.0,0.0,2018-11-30 00:00:00
201811,TS701801,1,4.0,XXXX,F,2018-08-11,2018-12-31,4.0,1.0,オールタイム,通常,10500.0,4.6,4.0,9.0,1.0,1.0,2018-11-30 00:00:00
201811,TS726881,2,4.0,XXXXXX,M,2018-06-06,2018-12-31,6.0,1.0,オールタイム,入会費半額,10500.0,4.857142857142857,5.0,7.0,2.0,0.0,2018-11-30 00:00:00
201811,TS768279,4,3.0,XXXX,M,2018-03-01,2018-12-31,9.0,1.0,ナイト,通常,6000.0,4.0,4.0,7.0,1.0,0.0,2018-11-30 00:00:00
201811,TS848093,4,3.0,XXXX,M,2018-05-12,2018-12-31,7.0,1.0,ナイト,入会費半額,6000.0,4.375,4.0,7.0,2.0,1.0,2018-11-30 00:00:00
201811,TS963433,4,6.0,XX,M,2018-07-14,2018-12-31,5.0,1.0,デイタイム,通常,7500.0,4.166666666666667,4.5,6.0,1.0,0.0,2018-11-30 00:00:00
201812,AS029624,5,6.0,XXXXX,M,2018-05-08,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,4.777777777777779,5.0,8.0,1.0,1.0,2018-12-31 00:00:00
201812,AS092688,3,5.0,XX,M,2018-08-01,2019-01-31,5.0,1.0,デイタイム,通常,7500.0,4.5,5.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,AS098763,2,3.0,XXXXX,F,2017-02-01,2019-01-31,23.0,1.0,オールタイム,通常,10500.0,3.7,3.0,8.0,2.0,0.0,2018-12-31 00:00:00
201812,AS115149,3,3.0,XXXXX,M,2018-05-11,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,4.111111111111111,3.0,7.0,1.0,1.0,2018-12-31 00:00:00
201812,AS172434,6,6.0,XXXXX,M,2018-10-05,2019-01-31,3.0,1.0,ナイト,通常,6000.0,5.5,6.0,7.0,3.0,0.0,2018-12-31 00:00:00
201812,AS185951,2,3.0,XXXX,F,2018-04-09,2019-01-31,9.0,1.0,デイタイム,入会費無料,7500.0,3.8,3.0,10.0,1.0,0.0,2018-12-31 00:00:00
201812,AS200286,4,3.0,XXXX,F,2018-04-06,2019-01-31,9.0,1.0,オールタイム,入会費無料,10500.0,4.9,5.0,10.0,1.0,1.0,2018-12-31 00:00:00
201812,AS210846,1,4.0,XXXXX,M,2018-01-01,2019-01-31,12.0,1.0,ナイト,通常,6000.0,3.7,4.0,6.0,1.0,0.0,2018-12-31 00:00:00
201812,AS220726,3,4.0,XXX,M,2018-05-12,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,4.333333333333333,3.0,10.0,2.0,0.0,2018-12-31 00:00:00
201812,AS251169,3,2.0,XXXXX,F,2018-04-03,2019-01-31,9.0,1.0,オールタイム,入会費無料,10500.0,5.2,5.0,10.0,2.0,1.0,2018-12-31 00:00:00
201812,AS301190,3,1.0,XXXXX,M,2018-08-04,2019-01-31,5.0,1.0,オールタイム,通常,10500.0,4.0,4.0,8.0,1.0,1.0,2018-12-31 00:00:00
201812,AS333307,4,6.0,XXXXXX,F,2018-10-01,2019-01-31,3.0,1.0,デイタイム,通常,7500.0,5.25,5.0,8.0,3.0,0.0,2018-12-31 00:00:00
201812,AS388908,3,2.0,XXXXXX,M,2018-05-11,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,3.6666666666666665,3.0,8.0,1.0,0.0,2018-12-31 00:00:00
201812,AS462883,6,3.0,XXXX,M,2017-09-01,2019-01-31,16.0,1.0,オールタイム,通常,10500.0,4.0,4.5,6.0,1.0,1.0,2018-12-31 00:00:00
201812,AS491747,2,2.0,XXXX,M,2018-03-01,2019-01-31,10.0,1.0,オールタイム,通常,10500.0,4.6,4.0,10.0,2.0,1.0,2018-12-31 00:00:00
201812,AS516396,2,2.0,XXXXX,F,2017-06-01,2019-01-31,19.0,1.0,ナイト,通常,6000.0,4.5,5.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,AS577195,3,3.0,XXXXX,M,2018-07-01,2019-01-31,6.0,1.0,ナイト,通常,6000.0,4.857142857142857,4.0,8.0,2.0,1.0,2018-12-31 00:00:00
201812,AS581309,2,3.0,XXXXXX,M,2018-08-14,2019-01-31,5.0,1.0,ナイト,通常,6000.0,4.166666666666667,3.0,8.0,1.0,1.0,2018-12-31 00:00:00
201812,AS584134,4,3.0,XXXXX,M,2018-05-05,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,4.222222222222221,4.0,8.0,1.0,0.0,2018-12-31 00:00:00
201812,AS612530,2,8.0,XXXX,M,2018-11-07,2019-01-31,2.0,1.0,ナイト,通常,6000.0,4.333333333333333,3.0,8.0,2.0,0.0,2018-12-31 00:00:00
201812,AS680056,4,3.0,XXXX,M,2018-06-08,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.75,4.5,7.0,3.0,1.0,2018-12-31 00:00:00
201812,AS721170,3,1.0,XXX,F,2018-04-12,2019-01-31,9.0,1.0,デイタイム,入会費無料,7500.0,3.7,4.0,7.0,1.0,1.0,2018-12-31 00:00:00
201812,AS776002,2,2.0,XX,M,2017-07-01,2019-01-31,18.0,1.0,オールタイム,入会費半額,10500.0,3.3,2.5,6.0,2.0,1.0,2018-12-31 00:00:00
201812,AS914290,1,4.0,XXXXXX,M,2017-05-01,2019-01-31,20.0,1.0,オールタイム,通常,10500.0,3.3,3.5,6.0,1.0,1.0,2018-12-31 00:00:00
201812,GD015238,2,2.0,XXXXX,F,2018-07-11,2019-01-31,6.0,1.0,デイタイム,通常,7500.0,4.571428571428571,4.0,9.0,2.0,1.0,2018-12-31 00:00:00
201812,GD134164,3,4.0,XXXX,F,2018-02-01,2019-01-31,11.0,1.0,オールタイム,通常,10500.0,4.2,3.5,8.0,2.0,1.0,2018-12-31 00:00:00
201812,GD327788,3,1.0,XXXXX,F,2018-09-08,2019-01-31,4.0,1.0,オールタイム,通常,10500.0,3.6,3.0,7.0,1.0,0.0,2018-12-31 00:00:00
201812,GD375438,4,3.0,XXXXX,F,2017-02-01,2019-01-31,23.0,1.0,デイタイム,通常,7500.0,3.4,3.5,6.0,2.0,1.0,2018-12-31 00:00:00
201812,GD382390,3,6.0,XXX,F,2017-09-01,2019-01-31,16.0,1.0,デイタイム,通常,7500.0,4.4,4.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,GD460554,3,2.0,XXXXX,F,2018-07-08,2019-01-31,6.0,1.0,デイタイム,通常,7500.0,4.571428571428571,4.0,7.0,2.0,0.0,2018-12-31 00:00:00
201812,GD557151,5,5.0,XX,M,2018-10-08,2019-01-31,3.0,1.0,オールタイム,通常,10500.0,4.25,5.0,6.0,1.0,1.0,2018-12-31 00:00:00
201812,GD620721,3,1.0,XXX,M,2018-01-01,2019-01-31,12.0,1.0,オールタイム,通常,10500.0,3.8,4.0,7.0,1.0,1.0,2018-12-31 00:00:00
201812,GD763297,5,3.0,XXXX,M,2018-06-13,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,5.0,4.5,9.0,3.0,1.0,2018-12-31 00:00:00
201812,GD788700,5,12.0,XXXXX,M,2018-11-08,2019-01-31,2.0,1.0,オールタイム,通常,10500.0,6.666666666666668,5.0,12.0,3.0,0.0,2018-12-31 00:00:00
201812,GD844529,2,1.0,XXX,F,2017-10-01,2019-01-31,15.0,1.0,デイタイム,通常,7500.0,4.1,4.5,8.0,1.0,1.0,2018-12-31 00:00:00
201812,HD044319,1,3.0,XXXX,F,2017-03-01,2019-01-31,22.0,1.0,オールタイム,通常,10500.0,3.4,3.5,6.0,1.0,1.0,2018-12-31 00:00:00
201812,HD221159,5,4.0,XXXXXX,F,2018-05-06,2019-01-31,8.0,1.0,オールタイム,入会費半額,10500.0,4.111111111111111,5.0,6.0,2.0,1.0,2018-12-31 00:00:00
201812,HD236166,2,1.0,XXXXX,F,2018-09-14,2019-01-31,4.0,1.0,オールタイム,通常,10500.0,4.0,4.0,8.0,1.0,0.0,2018-12-31 00:00:00
201812,HD268516,3,7.0,XXXXX,F,2018-01-01,2019-01-31,12.0,1.0,デイタイム,通常,7500.0,3.8,4.0,7.0,1.0,1.0,2018-12-31 00:00:00
201812,HD319220,3,4.0,XXXXX,M,2017-04-01,2019-01-31,21.0,1.0,ナイト,通常,6000.0,4.0,4.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,HD351145,5,3.0,XXXXX,F,2018-04-04,2019-01-31,9.0,1.0,オールタイム,入会費無料,10500.0,4.1,4.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,HD376302,2,3.0,XXXX,F,2017-12-01,2019-01-31,13.0,1.0,オールタイム,入会費無料,10500.0,4.0,3.5,7.0,2.0,1.0,2018-12-31 00:00:00
201812,HD432390,4,4.0,XXXX,F,2018-03-01,2019-01-31,10.0,1.0,オールタイム,通常,10500.0,4.0,4.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,HD459890,4,3.0,XX,M,2018-05-11,2019-01-31,8.0,1.0,デイタイム,入会費半額,7500.0,4.111111111111111,3.0,9.0,2.0,0.0,2018-12-31 00:00:00
201812,HD523141,2,2.0,XXXX,F,2018-08-08,2019-01-31,5.0,1.0,オールタイム,通常,10500.0,4.666666666666667,3.5,9.0,2.0,0.0,2018-12-31 00:00:00
201812,HD615996,2,7.0,XXXXX,M,2018-09-04,2019-01-31,4.0,1.0,ナイト,通常,6000.0,4.6,5.0,7.0,2.0,0.0,2018-12-31 00:00:00
201812,HD625291,4,3.0,XXXXX,M,2018-06-01,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.25,4.5,6.0,2.0,1.0,2018-12-31 00:00:00
201812,HD634523,3,1.0,XXXX,F,2018-04-13,2019-01-31,9.0,1.0,ナイト,入会費無料,6000.0,4.0,4.0,7.0,1.0,0.0,2018-12-31 00:00:00
201812,HD653952,3,5.0,XX,F,2018-01-01,2019-01-31,12.0,1.0,デイタイム,通常,7500.0,3.8,4.0,7.0,1.0,0.0,2018-12-31 00:00:00
201812,HD678019,3,5.0,XXXXX,M,2018-06-02,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.375,4.0,8.0,1.0,1.0,2018-12-31 00:00:00
201812,HD725527,7,4.0,XXXXX,M,2017-10-01,2019-01-31,15.0,1.0,オールタイム,通常,10500.0,3.8,3.5,7.0,1.0,1.0,2018-12-31 00:00:00
201812,HD762655,3,6.0,XXXX,M,2018-06-08,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,4.625,4.5,9.0,2.0,1.0,2018-12-31 00:00:00
201812,HD821664,3,1.0,XXXX,M,2018-07-08,2019-01-31,6.0,1.0,オールタイム,通常,10500.0,4.714285714285714,5.0,9.0,1.0,1.0,2018-12-31 00:00:00
201812,HD853800,5,2.0,XXXX,M,2017-02-01,2019-01-31,23.0,1.0,オールタイム,通常,10500.0,3.8,4.0,7.0,2.0,1.0,2018-12-31 00:00:00
201812,HD877359,2,2.0,XXXXX,M,2017-04-01,2019-01-31,21.0,1.0,ナイト,通常,6000.0,4.2,4.0,8.0,2.0,1.0,2018-12-31 00:00:00
201812,HI074037,2,4.0,XXXXX,M,2018-09-05,2019-01-31,4.0,1.0,オールタイム,通常,10500.0,4.0,3.0,8.0,2.0,0.0,2018-12-31 00:00:00
201812,HI302801,6,4.0,XXX,F,2018-04-05,2019-01-31,9.0,1.0,デイタイム,入会費無料,7500.0,4.6,4.0,9.0,1.0,1.0,2018-12-31 00:00:00
201812,HI314268,3,2.0,XX,F,2018-07-09,2019-01-31,6.0,1.0,デイタイム,通常,7500.0,5.428571428571429,6.0,9.0,2.0,1.0,2018-12-31 00:00:00
201812,HI348702,2,3.0,XXXX,M,2018-08-08,2019-01-31,5.0,1.0,オールタイム,通常,10500.0,3.333333333333333,2.5,6.0,1.0,1.0,2018-12-31 00:00:00
201812,HI576699,3,3.0,XXXXX,M,2018-02-01,2019-01-31,11.0,1.0,オールタイム,通常,10500.0,4.5,4.5,9.0,2.0,1.0,2018-12-31 00:00:00
201812,HI678237,2,4.0,XXX,M,2018-09-04,2019-01-31,4.0,1.0,デイタイム,通常,7500.0,5.2,4.0,10.0,2.0,1.0,2018-12-31 00:00:00
201812,HI680854,3,5.0,XXXX,F,2018-06-14,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.875,3.0,7.0,1.0,0.0,2018-12-31 00:00:00
201812,HI844972,1,2.0,XX,M,2018-06-05,2019-01-31,7.0,1.0,オールタイム,入会費半額,10500.0,3.5,2.5,8.0,1.0,1.0,2018-12-31 00:00:00
201812,HI864084,4,3.0,XXX,F,2018-06-14,2019-01-31,7.0,1.0,デイタイム,入会費半額,7500.0,4.5,4.0,8.0,3.0,1.0,2018-12-31 00:00:00
201812,HI948138,1,5.0,XXX,M,2018-07-08,2019-01-31,6.0,1.0,オールタイム,通常,10500.0,5.285714285714286,5.0,10.0,1.0,1.0,2018-12-31 00:00:00
201812,HI958817,3,3.0,XX,M,2018-06-09,2019-01-31,7.0,1.0,ナイト,入会費半額,6000.0,3.375,3.0,7.0,1.0,1.0,2018-12-31 00:00:00
