usemonth,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
201810,AS941998,6,5.0,7.0,5.0,4.0,6.0,8.0,2017-06-01,2018-10-01,16
201810,AS942939,5,8.0,4.0,5.0,8.0,7.0,4.0,2016-12-01,2018-10-01,22
201810,AS945488,6,6.0,6.0,5.0,5.0,5.0,6.0,2016-03-01,2018-10-01,31
201810,AS946582,6,6.0,5.0,6.0,5.0,4.0,2.0,2016-01-01,2018-10-01,33
201810,AS950313,2,3.0,4.0,3.0,4.0,4.0,4.0,2016-02-01,2018-10-01,32
201810,AS961301,7,2.0,2.0,4.0,2.0,4.0,5.0,2016-02-01,2018-10-01,32
201810,AS963520,6,6.0,8.0,5.0,9.0,6.0,9.0,2017-10-01,2018-10-01,12
201810,AS969133,5,7.0,5.0,8.0,6.0,6.0,5.0,2017-02-01,2018-10-01,20
201810,AS970810,5,5.0,4.0,6.0,5.0,4.0,6.0,2015-05-01,2018-10-01,41
201810,AS977127,5,7.0,8.0,4.0,8.0,6.0,7.0,2017-04-01,2018-10-01,18
201810,AS981537,7,7.0,7.0,7.0,8.0,10.0,6.0,2018-02-01,2018-10-01,8
201810,AS984922,5,4.0,6.0,6.0,5.0,6.0,4.0,2017-05-01,2018-10-01,17
201810,AS988792,5,7.0,4.0,6.0,7.0,7.0,5.0,2016-09-01,2018-10-01,25
201810,AS988921,8,6.0,5.0,9.0,7.0,7.0,4.0,2016-10-01,2018-10-01,24
201810,AS992593,4,5.0,7.0,4.0,6.0,6.0,8.0,2017-04-01,2018-10-01,18
201810,AS992895,6,5.0,3.0,2.0,1.0,3.0,9.0,2016-04-01,2018-10-01,30
201810,AS994696,3,6.0,3.0,6.0,4.0,5.0,7.0,2016-05-01,2018-10-01,29
201810,AS995937,6,9.0,7.0,8.0,8.0,7.0,8.0,2017-11-01,2018-10-01,11
201810,AS997107,5,5.0,8.0,7.0,8.0,7.0,9.0,2017-10-01,2018-10-01,12
201810,AS998566,8,5.0,6.0,7.0,8.0,5.0,7.0,2016-07-01,2018-10-01,27
201810,GD001777,2,3.0,5.0,3.0,5.0,5.0,3.0,2015-12-01,2018-10-01,34
201810,GD004422,6,6.0,8.0,2.0,8.0,4.0,4.0,2015-09-01,2018-10-01,37
201810,GD009242,6,4.0,3.0,7.0,5.0,5.0,7.0,2015-07-01,2018-10-01,39
201810,GD010455,6,3.0,6.0,6.0,2.0,3.0,7.0,2015-11-01,2018-10-01,35
201810,GD012037,5,6.0,7.0,5.0,5.0,6.0,8.0,2017-08-01,2018-10-01,14
201810,GD020270,4,4.0,5.0,3.0,6.0,4.0,3.0,2015-11-01,2018-10-01,35
201810,GD022268,6,2.0,5.0,3.0,5.0,5.0,1.0,2015-05-01,2018-10-01,41
201810,GD024299,3,4.0,4.0,5.0,4.0,5.0,6.0,2015-11-01,2018-10-01,35
201810,GD025393,9,4.0,7.0,5.0,6.0,9.0,5.0,2017-03-01,2018-10-01,19
201810,GD029159,6,5.0,5.0,8.0,4.0,3.0,3.0,2016-11-01,2018-10-01,23
201810,GD032887,3,6.0,7.0,2.0,6.0,3.0,9.0,2017-06-01,2018-10-01,16
201810,GD039425,5,4.0,6.0,4.0,7.0,6.0,7.0,2015-05-01,2018-10-01,41
201810,GD040768,4,5.0,4.0,6.0,5.0,7.0,5.0,2016-09-01,2018-10-01,25
201810,GD045563,4,1.0,4.0,6.0,5.0,5.0,6.0,2017-07-01,2018-10-01,15
201810,GD059086,8,6.0,5.0,8.0,8.0,8.0,6.0,2017-07-01,2018-10-01,15
201810,GD064521,2,3.0,6.0,5.0,3.0,4.0,7.0,2015-10-01,2018-10-01,36
201810,GD065188,3,9.0,5.0,6.0,9.0,6.0,7.0,2017-09-01,2018-10-01,13
201810,GD067591,10,6.0,5.0,3.0,5.0,6.0,6.0,2017-04-01,2018-10-01,18
201810,GD069878,3,3.0,3.0,2.0,3.0,7.0,5.0,2016-05-01,2018-10-01,29
201810,GD070247,5,6.0,8.0,9.0,6.0,6.0,5.0,2017-04-01,2018-10-01,18
201810,GD080608,6,9.0,7.0,3.0,8.0,8.0,6.0,2017-10-01,2018-10-01,12
201810,GD081993,5,3.0,6.0,5.0,7.0,8.0,3.0,2016-08-01,2018-10-01,26
201810,GD082396,5,5.0,5.0,5.0,3.0,7.0,6.0,2015-09-01,2018-10-01,37
201810,GD083655,7,5.0,2.0,8.0,4.0,4.0,5.0,2016-04-01,2018-10-01,30
201810,GD084870,3,5.0,6.0,5.0,3.0,2.0,3.0,2015-07-01,2018-10-01,39
201810,GD085038,4,8.0,5.0,6.0,8.0,4.0,6.0,2016-09-01,2018-10-01,25
201810,GD086932,3,5.0,7.0,7.0,6.0,8.0,3.0,2017-04-01,2018-10-01,18
201810,GD094886,3,6.0,5.0,3.0,6.0,3.0,5.0,2016-03-01,2018-10-01,31
201810,GD098851,7,5.0,6.0,9.0,6.0,7.0,10.0,2018-04-12,2018-10-01,5
201810,GD099906,6,3.0,4.0,6.0,3.0,3.0,7.0,2016-04-01,2018-10-01,30
201810,GD100850,4,5.0,5.0,4.0,4.0,4.0,6.0,2017-02-01,2018-10-01,20
201810,GD106268,6,2.0,6.0,6.0,5.0,5.0,5.0,2016-12-01,2018-10-01,22
201810,GD106824,8,3.0,4.0,3.0,6.0,8.0,3.0,2017-03-01,2018-10-01,19
201810,GD109842,9,7.0,10.0,7.0,11.0,10.0,7.0,2018-02-01,2018-10-01,8
201810,GD110372,5,6.0,8.0,9.0,7.0,8.0,8.0,2017-10-01,2018-10-01,12
201810,GD112262,7,7.0,10.0,8.0,8.0,5.0,10.0,2018-02-01,2018-10-01,8
201810,GD114852,8,6.0,10.0,8.0,7.0,7.0,9.0,2018-02-01,2018-10-01,8
201810,GD115359,6,4.0,3.0,7.0,4.0,6.0,5.0,2017-05-01,2018-10-01,17
201810,GD115456,2,2.0,4.0,4.0,2.0,6.0,7.0,2018-04-05,2018-10-01,5
201810,GD125079,2,5.0,6.0,2.0,4.0,3.0,7.0,2016-02-01,2018-10-01,32
201810,GD126264,7,6.0,4.0,5.0,7.0,4.0,3.0,2017-02-01,2018-10-01,20
201810,GD126553,7,3.0,5.0,4.0,7.0,3.0,4.0,2015-05-01,2018-10-01,41
201810,GD134164,3,3.0,2.0,6.0,4.0,8.0,6.0,2018-02-01,2018-10-01,8
201810,GD138948,1,8.0,5.0,6.0,6.0,3.0,5.0,2015-07-01,2018-10-01,39
201810,GD139130,9,8.0,4.0,6.0,8.0,9.0,7.0,2017-10-01,2018-10-01,12
201810,GD141355,2,5.0,3.0,6.0,6.0,2.0,5.0,2016-01-01,2018-10-01,33
201810,GD141776,6,5.0,2.0,7.0,6.0,6.0,6.0,2017-07-01,2018-10-01,15
201810,GD152639,5,4.0,5.0,3.0,3.0,7.0,3.0,2015-10-01,2018-10-01,36
201810,GD161261,4,3.0,4.0,5.0,5.0,6.0,6.0,2016-08-01,2018-10-01,26
201810,GD163149,5,4.0,4.0,5.0,4.0,2.0,5.0,2015-05-01,2018-10-01,41
201810,GD163914,3,5.0,5.0,4.0,4.0,4.0,4.0,2015-06-01,2018-10-01,40
201810,GD164396,1,1.0,3.0,4.0,5.0,9.0,6.0,2018-01-01,2018-10-01,9
201810,GD165203,2,5.0,1.0,3.0,6.0,7.0,8.0,2018-04-14,2018-10-01,5
201810,GD171613,3,4.0,2.0,5.0,7.0,7.0,6.0,2018-01-01,2018-10-01,9
201810,GD172092,6,5.0,6.0,9.0,7.0,8.0,9.0,2017-11-01,2018-10-01,11
201810,GD172600,3,6.0,9.0,7.0,6.0,5.0,6.0,2017-02-01,2018-10-01,20
201810,GD173197,6,5.0,4.0,5.0,6.0,3.0,5.0,2017-02-01,2018-10-01,20
201810,GD174095,6,8.0,4.0,4.0,8.0,8.0,2.0,2017-02-01,2018-10-01,20
201810,GD174951,3,4.0,4.0,4.0,6.0,9.0,5.0,2018-04-14,2018-10-01,5
201810,GD181791,5,6.0,6.0,7.0,10.0,4.0,5.0,2017-07-01,2018-10-01,15
201810,GD182990,6,5.0,3.0,4.0,5.0,3.0,4.0,2016-04-01,2018-10-01,30
201810,GD183457,6,5.0,6.0,8.0,5.0,5.0,5.0,2016-03-01,2018-10-01,31
201810,GD191589,4,4.0,3.0,4.0,5.0,3.0,5.0,2017-12-01,2018-10-01,10
201810,GD194770,5,3.0,5.0,5.0,5.0,4.0,5.0,2016-06-01,2018-10-01,28
201810,GD198467,6,6.0,7.0,7.0,6.0,8.0,6.0,2017-10-01,2018-10-01,12
201810,GD206745,5,6.0,4.0,2.0,8.0,7.0,8.0,2016-09-01,2018-10-01,25
201810,GD210507,3,5.0,6.0,7.0,6.0,6.0,8.0,2018-04-11,2018-10-01,5
201810,GD212992,4,4.0,5.0,3.0,5.0,5.0,5.0,2015-06-01,2018-10-01,40
201810,GD214739,6,5.0,7.0,8.0,6.0,5.0,3.0,2015-05-01,2018-10-01,41
201810,GD216317,5,6.0,8.0,8.0,2.0,5.0,5.0,2017-02-01,2018-10-01,20
201810,GD221439,6,4.0,5.0,6.0,4.0,7.0,4.0,2017-05-01,2018-10-01,17
201810,GD223514,2,5.0,2.0,5.0,8.0,5.0,7.0,2017-08-01,2018-10-01,14
201810,GD227601,4,7.0,10.0,2.0,4.0,6.0,5.0,2016-08-01,2018-10-01,26
201810,GD228250,5,8.0,3.0,5.0,3.0,5.0,7.0,2016-04-01,2018-10-01,30
201810,GD230002,5,6.0,2.0,7.0,6.0,6.0,7.0,2016-12-01,2018-10-01,22
201810,GD230222,6,7.0,7.0,5.0,8.0,6.0,9.0,2017-09-01,2018-10-01,13
201810,GD235669,4,4.0,5.0,2.0,5.0,6.0,5.0,2015-07-01,2018-10-01,39
201810,GD238607,6,4.0,6.0,5.0,5.0,7.0,4.0,2017-01-01,2018-10-01,21
201810,GD238730,7,5.0,3.0,6.0,4.0,2.0,7.0,2017-05-01,2018-10-01,17
201810,GD257285,7,6.0,6.0,6.0,6.0,6.0,4.0,2017-07-01,2018-10-01,15
201810,GD257904,4,4.0,3.0,7.0,6.0,4.0,5.0,2015-08-01,2018-10-01,38
201810,GD258009,9,4.0,1.0,6.0,5.0,8.0,5.0,2017-07-01,2018-10-01,15
201810,GD261077,7,6.0,8.0,7.0,6.0,7.0,5.0,2017-05-01,2018-10-01,17
201810,GD262737,7,8.0,4.0,4.0,6.0,10.0,8.0,2017-09-01,2018-10-01,13
201810,GD266112,2,4.0,5.0,4.0,4.0,3.0,3.0,2015-08-01,2018-10-01,38
201810,GD269619,5,7.0,3.0,5.0,4.0,7.0,3.0,2016-02-01,2018-10-01,32
201810,GD280871,5,5.0,7.0,2.0,4.0,4.0,1.0,2015-09-01,2018-10-01,37
201810,GD289305,4,3.0,6.0,6.0,9.0,4.0,2.0,2015-12-01,2018-10-01,34
201810,GD292781,2,3.0,6.0,6.0,5.0,4.0,3.0,2015-06-01,2018-10-01,40
201810,GD295789,8,6.0,5.0,10.0,8.0,8.0,7.0,2018-03-01,2018-10-01,7
201810,GD296025,6,3.0,8.0,10.0,10.0,11.0,7.0,2018-02-01,2018-10-01,8
201810,GD298325,5,6.0,6.0,4.0,4.0,4.0,4.0,2016-12-01,2018-10-01,22
201810,GD306378,4,6.0,6.0,5.0,6.0,4.0,8.0,2016-12-01,2018-10-01,22
201810,GD311895,7,6.0,5.0,6.0,8.0,5.0,8.0,2017-03-01,2018-10-01,19
201810,GD316957,8,9.0,7.0,4.0,4.0,9.0,5.0,2017-01-01,2018-10-01,21
201810,GD323300,5,5.0,7.0,3.0,4.0,5.0,4.0,2017-03-01,2018-10-01,19
201810,GD323923,6,6.0,5.0,5.0,5.0,3.0,3.0,2015-10-01,2018-10-01,36
201810,GD325851,8,8.0,6.0,5.0,8.0,9.0,10.0,2018-04-13,2018-10-01,5
201810,GD326524,4,3.0,3.0,3.0,5.0,6.0,7.0,2017-12-01,2018-10-01,10
201810,GD332889,6,8.0,3.0,4.0,7.0,1.0,4.0,2016-10-01,2018-10-01,24
201810,GD341063,7,8.0,6.0,6.0,8.0,9.0,8.0,2017-11-01,2018-10-01,11
201810,GD343618,6,7.0,6.0,8.0,7.0,8.0,6.0,2017-07-01,2018-10-01,15
201810,GD350549,3,4.0,2.0,3.0,5.0,6.0,7.0,2016-05-01,2018-10-01,29
201810,GD360440,4,6.0,5.0,5.0,6.0,5.0,4.0,2015-05-01,2018-10-01,41
201810,GD361244,4,9.0,6.0,6.0,4.0,6.0,3.0,2017-02-01,2018-10-01,20
201810,GD362521,4,5.0,3.0,7.0,4.0,1.0,4.0,2015-09-01,2018-10-01,37
201810,GD364043,4,3.0,4.0,5.0,7.0,6.0,5.0,2016-03-01,2018-10-01,31
201810,GD366297,8,5.0,8.0,5.0,8.0,10.0,7.0,2017-11-01,2018-10-01,11
201810,GD373372,2,4.0,4.0,6.0,5.0,7.0,8.0,2016-07-01,2018-10-01,27
201810,GD375438,2,3.0,4.0,4.0,2.0,6.0,4.0,2017-02-01,2018-10-01,20
201810,GD376049,3,8.0,11.0,7.0,7.0,9.0,8.0,2017-12-01,2018-10-01,10
201810,GD381952,6,8.0,7.0,4.0,7.0,5.0,7.0,2017-08-01,2018-10-01,14
201810,GD382390,2,5.0,4.0,2.0,7.0,7.0,4.0,2017-09-01,2018-10-01,13
201810,GD387236,6,3.0,3.0,4.0,5.0,6.0,6.0,2016-05-01,2018-10-01,29
201810,GD390442,2,4.0,4.0,4.0,7.0,3.0,1.0,2017-03-01,2018-10-01,19
201810,GD394435,4,5.0,5.0,7.0,8.0,7.0,5.0,2017-07-01,2018-10-01,15
201810,GD398206,8,8.0,8.0,10.0,8.0,6.0,7.0,2017-12-01,2018-10-01,10
201810,GD401034,5,3.0,6.0,5.0,5.0,4.0,4.0,2015-12-01,2018-10-01,34
201810,GD401728,6,4.0,10.0,8.0,7.0,7.0,8.0,2017-12-01,2018-10-01,10
201810,GD406715,7,5.0,7.0,5.0,4.0,5.0,7.0,2016-03-01,2018-10-01,31
201810,GD408230,7,6.0,8.0,6.0,8.0,6.0,10.0,2018-01-01,2018-10-01,9
201810,GD411680,5,7.0,6.0,7.0,4.0,5.0,5.0,2016-12-01,2018-10-01,22
201810,GD413362,6,6.0,6.0,5.0,6.0,2.0,7.0,2016-12-01,2018-10-01,22
201810,GD418230,4,5.0,3.0,6.0,3.0,4.0,8.0,2016-09-01,2018-10-01,25
201810,GD428351,6,4.0,6.0,4.0,5.0,4.0,3.0,2016-07-01,2018-10-01,27
201810,GD437531,2,1.0,5.0,3.0,6.0,4.0,3.0,2015-06-01,2018-10-01,40
201810,GD438627,6,6.0,8.0,3.0,7.0,5.0,8.0,2016-10-01,2018-10-01,24
201810,GD439332,7,6.0,4.0,9.0,7.0,4.0,4.0,2017-03-01,2018-10-01,19
201810,GD452640,7,4.0,6.0,6.0,8.0,7.0,8.0,2017-08-01,2018-10-01,14
201810,GD455671,4,6.0,7.0,3.0,5.0,3.0,5.0,2016-03-01,2018-10-01,31
201810,GD459648,5,6.0,6.0,6.0,6.0,3.0,9.0,2016-12-01,2018-10-01,22
201810,GD462611,3,3.0,3.0,5.0,2.0,4.0,4.0,2017-10-01,2018-10-01,12
201810,GD470986,1,5.0,5.0,4.0,5.0,4.0,3.0,2015-07-01,2018-10-01,39
201810,GD471767,9,5.0,4.0,7.0,5.0,5.0,8.0,2017-12-01,2018-10-01,10
201810,GD475433,3,3.0,5.0,2.0,3.0,9.0,9.0,2018-04-12,2018-10-01,5
201810,GD477802,7,10.0,7.0,9.0,8.0,9.0,8.0,2018-03-01,2018-10-01,7
201810,GD479069,3,5.0,5.0,6.0,4.0,5.0,6.0,2016-06-01,2018-10-01,28
201810,GD479253,4,1.0,1.0,3.0,4.0,6.0,8.0,2017-12-01,2018-10-01,10
201810,GD479679,2,4.0,3.0,6.0,5.0,5.0,3.0,2015-09-01,2018-10-01,37
201810,GD484864,6,8.0,6.0,5.0,4.0,4.0,8.0,2016-12-01,2018-10-01,22
201810,GD489148,5,4.0,4.0,3.0,5.0,7.0,5.0,2016-02-01,2018-10-01,32
201810,GD489678,4,5.0,3.0,7.0,2.0,5.0,5.0,2015-06-01,2018-10-01,40
201810,GD492710,5,8.0,7.0,6.0,5.0,10.0,6.0,2017-12-01,2018-10-01,10
201810,GD516585,7,5.0,6.0,7.0,6.0,8.0,5.0,2016-12-01,2018-10-01,22
201810,GD518115,6,8.0,5.0,5.0,8.0,5.0,6.0,2018-01-01,2018-10-01,9
201810,GD531348,5,7.0,6.0,7.0,8.0,4.0,11.0,2017-12-01,2018-10-01,10
201810,GD531554,4,5.0,4.0,2.0,3.0,4.0,4.0,2016-03-01,2018-10-01,31
201810,GD537137,2,4.0,5.0,5.0,3.0,3.0,7.0,2016-08-01,2018-10-01,26
201810,GD537233,4,6.0,6.0,4.0,2.0,4.0,8.0,2016-05-01,2018-10-01,29
201810,GD555235,5,5.0,5.0,7.0,6.0,3.0,4.0,2015-06-01,2018-10-01,40
201810,GD563129,4,4.0,6.0,7.0,7.0,11.0,5.0,2017-09-01,2018-10-01,13
201810,GD563242,4,7.0,11.0,9.0,8.0,10.0,13.0,2018-04-05,2018-10-01,5
201810,GD574013,7,7.0,7.0,6.0,3.0,6.0,6.0,2016-11-01,2018-10-01,23
201810,GD574177,7,5.0,7.0,7.0,9.0,7.0,7.0,2017-11-01,2018-10-01,11
201810,GD574867,5,4.0,7.0,7.0,4.0,7.0,7.0,2016-08-01,2018-10-01,26
201810,GD575423,7,4.0,7.0,10.0,8.0,6.0,9.0,2017-12-01,2018-10-01,10
201810,GD582469,6,1.0,7.0,3.0,4.0,3.0,7.0,2017-01-01,2018-10-01,21
201810,GD585679,8,6.0,3.0,8.0,7.0,8.0,6.0,2017-11-01,2018-10-01,11
201810,GD589615,5,5.0,5.0,7.0,5.0,4.0,5.0,2015-10-01,2018-10-01,36
201810,GD598089,2,5.0,8.0,7.0,3.0,5.0,4.0,2016-08-01,2018-10-01,26
201810,GD615902,4,4.0,7.0,7.0,8.0,8.0,6.0,2017-09-01,2018-10-01,13
201810,GD619319,11,7.0,10.0,8.0,9.0,7.0,8.0,2018-03-01,2018-10-01,7
201810,GD620721,6,5.0,1.0,3.0,7.0,6.0,5.0,2018-01-01,2018-10-01,9
201810,GD620805,7,7.0,6.0,4.0,4.0,5.0,6.0,2016-10-01,2018-10-01,24
201810,GD622254,8,7.0,5.0,6.0,8.0,5.0,5.0,2017-06-01,2018-10-01,16
201810,GD623309,3,1.0,2.0,2.0,4.0,4.0,7.0,2018-02-01,2018-10-01,8
201810,GD628310,5,8.0,6.0,7.0,5.0,5.0,7.0,2017-08-01,2018-10-01,14
201810,GD631254,8,6.0,7.0,6.0,5.0,2.0,6.0,2017-02-01,2018-10-01,20
201810,GD635322,6,3.0,6.0,4.0,4.0,6.0,5.0,2016-06-01,2018-10-01,28
201810,GD635509,8,5.0,6.0,5.0,3.0,4.0,6.0,2015-12-01,2018-10-01,34
201810,GD639016,4,5.0,5.0,6.0,6.0,6.0,3.0,2016-05-01,2018-10-01,29
201810,GD639344,5,3.0,3.0,2.0,5.0,5.0,2.0,2015-08-01,2018-10-01,38
201810,GD646501,2,4.0,4.0,5.0,6.0,5.0,10.0,2018-04-12,2018-10-01,5
201810,GD648354,5,8.0,4.0,5.0,3.0,7.0,6.0,2016-11-01,2018-10-01,23
201810,GD649455,4,6.0,4.0,4.0,4.0,3.0,6.0,2015-11-01,2018-10-01,35
201810,GD655061,2,2.0,7.0,4.0,6.0,5.0,1.0,2016-01-01,2018-10-01,33
201810,GD665518,4,6.0,4.0,7.0,5.0,2.0,7.0,2017-04-01,2018-10-01,18
201810,GD670693,3,6.0,3.0,4.0,5.0,5.0,6.0,2015-11-01,2018-10-01,35
201810,GD672003,7,3.0,4.0,6.0,7.0,6.0,6.0,2017-11-01,2018-10-01,11
201810,GD672303,5,2.0,3.0,4.0,5.0,4.0,7.0,2015-10-01,2018-10-01,36
201810,GD676928,1,5.0,7.0,3.0,4.0,6.0,8.0,2016-09-01,2018-10-01,25
201810,GD687485,7,7.0,4.0,4.0,4.0,5.0,5.0,2015-08-01,2018-10-01,38
201810,GD687670,3,4.0,7.0,6.0,2.0,2.0,6.0,2015-08-01,2018-10-01,38
201810,GD691243,7,10.0,5.0,2.0,6.0,4.0,6.0,2017-02-01,2018-10-01,20
201810,GD693914,6,6.0,5.0,6.0,9.0,5.0,5.0,2015-09-01,2018-10-01,37
201810,GD699747,6,5.0,7.0,3.0,2.0,4.0,7.0,2017-08-01,2018-10-01,14
201810,GD699826,7,6.0,7.0,6.0,6.0,5.0,7.0,2017-01-01,2018-10-01,21
201810,GD700587,1,4.0,5.0,4.0,5.0,8.0,7.0,2018-03-01,2018-10-01,7
201810,GD700613,5,2.0,4.0,4.0,7.0,6.0,2.0,2015-07-01,2018-10-01,39
201810,GD701512,5,4.0,2.0,2.0,6.0,4.0,5.0,2017-11-01,2018-10-01,11
201810,GD703244,1,5.0,1.0,7.0,5.0,6.0,6.0,2018-01-01,2018-10-01,9
201810,GD703449,4,6.0,3.0,4.0,4.0,7.0,5.0,2017-02-01,2018-10-01,20
201810,GD710390,5,5.0,5.0,8.0,4.0,6.0,4.0,2016-07-01,2018-10-01,27
201810,GD716223,8,9.0,7.0,6.0,9.0,7.0,11.0,2018-04-15,2018-10-01,5
201810,GD719026,6,8.0,8.0,7.0,8.0,9.0,9.0,2018-01-01,2018-10-01,9
201810,GD719151,6,6.0,5.0,8.0,5.0,6.0,7.0,2017-01-01,2018-10-01,21
201810,GD721751,7,5.0,4.0,7.0,8.0,6.0,7.0,2016-12-01,2018-10-01,22
201810,GD728611,6,3.0,3.0,5.0,6.0,3.0,5.0,2015-06-01,2018-10-01,40
201810,GD733240,4,4.0,5.0,3.0,5.0,3.0,5.0,2016-01-01,2018-10-01,33
201810,GD735013,4,7.0,7.0,6.0,7.0,7.0,6.0,2017-04-01,2018-10-01,18
201810,GD741058,2,1.0,3.0,7.0,3.0,5.0,5.0,2017-12-01,2018-10-01,10
201810,GD749335,3,5.0,4.0,1.0,6.0,5.0,9.0,2016-09-01,2018-10-01,25
201810,GD761011,4,4.0,8.0,6.0,11.0,6.0,8.0,2017-08-01,2018-10-01,14
201810,GD762671,7,7.0,10.0,6.0,9.0,9.0,12.0,2018-03-01,2018-10-01,7
201810,GD763218,4,3.0,6.0,3.0,4.0,3.0,3.0,2015-10-01,2018-10-01,36
201810,GD766190,3,7.0,7.0,4.0,6.0,9.0,5.0,2016-08-01,2018-10-01,26
201810,GD768522,2,2.0,4.0,6.0,5.0,5.0,6.0,2018-04-08,2018-10-01,5
201810,GD781025,4,5.0,4.0,3.0,4.0,6.0,4.0,2015-12-01,2018-10-01,34
201810,GD784657,5,6.0,6.0,6.0,6.0,5.0,8.0,2017-07-01,2018-10-01,15
201810,GD788407,3,3.0,5.0,4.0,3.0,5.0,6.0,2015-11-01,2018-10-01,35
201810,GD788422,9,5.0,5.0,7.0,9.0,6.0,6.0,2017-11-01,2018-10-01,11
201810,GD796301,3,7.0,9.0,8.0,4.0,7.0,7.0,2017-08-01,2018-10-01,14
201810,GD804357,7,6.0,3.0,6.0,4.0,5.0,4.0,2016-06-01,2018-10-01,28
201810,GD806895,7,4.0,5.0,5.0,6.0,7.0,7.0,2017-05-01,2018-10-01,17
201810,GD807714,7,8.0,9.0,7.0,6.0,9.0,9.0,2018-02-01,2018-10-01,8
201810,GD809807,3,7.0,6.0,3.0,3.0,8.0,7.0,2016-06-01,2018-10-01,28
201810,GD809947,10,9.0,10.0,9.0,10.0,9.0,10.0,2018-01-01,2018-10-01,9
201810,GD812059,6,6.0,5.0,2.0,4.0,5.0,6.0,2017-03-01,2018-10-01,19
201810,GD812702,5,6.0,7.0,1.0,2.0,5.0,6.0,2015-07-01,2018-10-01,39
201810,GD812922,6,6.0,4.0,7.0,7.0,7.0,7.0,2017-06-01,2018-10-01,16
201810,GD813654,5,6.0,6.0,1.0,2.0,2.0,2.0,2015-06-01,2018-10-01,40
201810,GD825223,2,6.0,6.0,8.0,8.0,7.0,7.0,2017-06-01,2018-10-01,16
201810,GD837157,5,7.0,6.0,2.0,5.0,7.0,6.0,2015-07-01,2018-10-01,39
201810,GD843695,6,7.0,6.0,3.0,6.0,6.0,5.0,2016-11-01,2018-10-01,23
201810,GD844529,4,1.0,5.0,6.0,6.0,8.0,5.0,2017-10-01,2018-10-01,12
201810,GD852474,7,5.0,4.0,4.0,5.0,9.0,6.0,2017-05-01,2018-10-01,17
201810,GD859439,10,6.0,2.0,7.0,5.0,3.0,3.0,2016-02-01,2018-10-01,32
201810,GD862639,5,4.0,8.0,3.0,3.0,1.0,3.0,2016-02-01,2018-10-01,32
201810,GD866704,4,6.0,5.0,4.0,5.0,6.0,7.0,2017-04-01,2018-10-01,18
201810,GD868389,5,9.0,6.0,4.0,6.0,8.0,6.0,2016-12-01,2018-10-01,22
201810,GD870808,8,9.0,6.0,5.0,5.0,9.0,8.0,2017-09-01,2018-10-01,13
201810,GD873389,4,7.0,6.0,4.0,6.0,8.0,4.0,2015-12-01,2018-10-01,34
201810,GD876521,5,2.0,9.0,8.0,5.0,5.0,9.0,2017-09-01,2018-10-01,13
201810,GD877201,7,8.0,5.0,8.0,6.0,4.0,9.0,2017-07-01,2018-10-01,15
201810,GD879805,4,4.0,3.0,4.0,6.0,5.0,6.0,2015-09-01,2018-10-01,37
201810,GD883603,6,6.0,6.0,4.0,5.0,5.0,5.0,2016-10-01,2018-10-01,24
201810,GD885447,7,3.0,4.0,6.0,7.0,7.0,9.0,2017-07-01,2018-10-01,15
201810,GD886475,6,2.0,7.0,6.0,4.0,7.0,3.0,2016-09-01,2018-10-01,25
201810,GD887148,2,7.0,2.0,7.0,5.0,5.0,6.0,2017-04-01,2018-10-01,18
201810,GD897249,7,6.0,8.0,5.0,8.0,6.0,9.0,2017-08-01,2018-10-01,14
201810,GD900956,6,5.0,5.0,3.0,8.0,5.0,2.0,2015-12-01,2018-10-01,34
201810,GD903830,9,4.0,7.0,4.0,6.0,8.0,6.0,2017-05-01,2018-10-01,17
201810,GD908843,2,6.0,6.0,7.0,5.0,6.0,5.0,2016-08-01,2018-10-01,26
201810,GD911889,3,6.0,6.0,3.0,8.0,5.0,8.0,2017-06-01,2018-10-01,16
201810,GD912745,7,6.0,3.0,4.0,6.0,7.0,6.0,2017-06-01,2018-10-01,16
201810,GD914874,6,6.0,4.0,3.0,8.0,4.0,4.0,2015-07-01,2018-10-01,39
201810,GD921810,1,4.0,3.0,6.0,6.0,6.0,7.0,2018-04-11,2018-10-01,5
201810,GD930782,7,8.0,6.0,6.0,7.0,4.0,6.0,2017-09-01,2018-10-01,13
201810,GD933293,5,6.0,7.0,4.0,1.0,5.0,3.0,2016-12-01,2018-10-01,22
201810,GD934041,7,3.0,6.0,6.0,1.0,4.0,3.0,2016-01-01,2018-10-01,33
201810,GD943344,5,5.0,6.0,6.0,3.0,4.0,9.0,2016-06-01,2018-10-01,28
201810,GD946202,4,4.0,6.0,4.0,7.0,4.0,4.0,2017-10-01,2018-10-01,12
201810,GD947493,8,5.0,1.0,5.0,5.0,5.0,4.0,2016-06-01,2018-10-01,28
201810,GD951332,2,4.0,4.0,6.0,8.0,6.0,8.0,2016-06-01,2018-10-01,28
201810,GD960674,11,8.0,10.0,8.0,9.0,12.0,10.0,2018-03-01,2018-10-01,7
201810,GD962470,5,7.0,7.0,4.0,3.0,7.0,7.0,2017-05-01,2018-10-01,17
201810,GD964685,2,4.0,2.0,8.0,5.0,5.0,4.0,2017-09-01,2018-10-01,13
201810,GD967749,8,3.0,6.0,5.0,5.0,4.0,5.0,2015-05-01,2018-10-01,41
201810,GD970368,6,3.0,3.0,4.0,5.0,6.0,5.0,2015-12-01,2018-10-01,34
